published_date,published_platform,rating,helpful_votes,title,text,Hour,Day,Month,Year,Timezone,language,char_count,translated_text
2014-09-27 20:18:10+00:00,Desktop,4,1,"Harvard University - Interesting to visit, great for pictures, not so much ""to do""","Easy to get to, we decided to visit Harvard with some time to kill in Boston. It was a great diversion, as it is a beautiful campus with some very nice sights. There are lots of places to get some nice photos, and the area around the campus is a typical college-type atmosphere.

We did not take a formal tour, instead opting for just walking around campus. We hit the area right outside the ""T"", and started walking. The buildings are beautiful, the campus well taken care of, and the students seem quite pleasant - given there are tourists plowing around.

There are tons of restaurants and other shopping conveniences around the campus, so take your time and enjoy the ambiance.",5,27,9,2014,UTC,en,681,"Easy to get to, we decided to visit Harvard with some time to kill in Boston. It was a great diversion, as it is a beautiful campus with some very nice sights. There are lots of places to get some nice photos, and the area around the campus is a typical college-type atmosphere.

We did not take a formal tour, instead opting for just walking around campus. We hit the area right outside the ""T"", and started walking. The buildings are beautiful, the campus well taken care of, and the students seem quite pleasant - given there are tourists plowing around.

There are tons of restaurants and other shopping conveniences around the campus, so take your time and enjoy the ambiance."
2014-09-26 12:20:59+00:00,Desktop,5,0,a great place to tour,"If you could thru osmosis gain knowledge, my brain would explode.
Take lots of pictures, take your time.  ",4,26,9,2014,UTC,en,106,"If you could thru osmosis gain knowledge, my brain would explode.
Take lots of pictures, take your time.  "
2014-09-25 22:55:04+00:00,Desktop,5,0,It's Harvard!,What to say?? The grounds are absolutely gorgeous! Loved spending the day here and walking through the whole campus.....visiting the bookstore....entering a few buildings.....Harvard square...meeting students...the whole experience was great! (And yes I bought Harvard jogging pants!),3,25,9,2014,UTC,en,284,What to say?? The grounds are absolutely gorgeous! Loved spending the day here and walking through the whole campus.....visiting the bookstore....entering a few buildings.....Harvard square...meeting students...the whole experience was great! (And yes I bought Harvard jogging pants!)
2014-09-24 09:40:42+00:00,Mobile,5,1,Soaked in the Smartness,I had a great time touring around the campus. I started with the free campus tour and them walked around on my own. A student provided the tour. And it was great to get some insight on student life on campus.,2,24,9,2014,UTC,en,208,I had a great time touring around the campus. I started with the free campus tour and them walked around on my own. A student provided the tour. And it was great to get some insight on student life on campus.
2014-09-21 15:15:55+00:00,Desktop,5,0,Beautiful campus,"Easy trip on the ""T"" and when you go up the steps, you are at the gates of the campus. Get a campus map and start walking. Lots of people were doing a student led tour but we did our own thing. You can go in the basement of the Science Research Bldg. To find a restroom.  We also walked down towards the river and caught a glimpse of the rowing team. Then we toured Harvard Square and had ice cream at J. P. Licks.  Wear comfortable shoes.",6,21,9,2014,UTC,en,439,"Easy trip on the ""T"" and when you go up the steps, you are at the gates of the campus. Get a campus map and start walking. Lots of people were doing a student led tour but we did our own thing. You can go in the basement of the Science Research Bldg. To find a restroom.  We also walked down towards the river and caught a glimpse of the rowing team. Then we toured Harvard Square and had ice cream at J. P. Licks.  Wear comfortable shoes."
2014-09-18 18:21:48+00:00,Desktop,5,0,Excellent Attraction,This tour give you a fascinating look at life at Harvard University.  Tour guide and Harvard student Alexis possesses  an extraordinarily dynamic personality that constantly held our attention.   Learn about the many luminaries that resided in their dorms right  here before going on to great fame and fortune by changing the world! Learn about the Harvard primal scream and little known Harvard University stories and traditions. Definitely worth it!!!!   We purchased our tickets at the newsstand in Harvard Square  where the tour begins.,3,18,9,2014,UTC,en,540,This tour give you a fascinating look at life at Harvard University.  Tour guide and Harvard student Alexis possesses  an extraordinarily dynamic personality that constantly held our attention.   Learn about the many luminaries that resided in their dorms right  here before going on to great fame and fortune by changing the world! Learn about the Harvard primal scream and little known Harvard University stories and traditions. Definitely worth it!!!!   We purchased our tickets at the newsstand in Harvard Square  where the tour begins.
2014-09-17 17:16:35+00:00,Desktop,5,0,"gorgeous campus, wonderful museum","We had only about 5 hours to explore the Peabody museum, and we could have spent a couple of days. The exhibit of hand-made glass flowers was like nothing anywhere else in the world, and the rocks and minerals exhibit was gorgeous.",2,17,9,2014,UTC,en,231,"We had only about 5 hours to explore the Peabody museum, and we could have spent a couple of days. The exhibit of hand-made glass flowers was like nothing anywhere else in the world, and the rocks and minerals exhibit was gorgeous."
2014-09-16 22:39:28+00:00,Desktop,5,0,great tour,Lovely way to see the campus and hear a little bit about the history of Harvard. It's a great idea to have students run the tour. The random anecdotes were enlightening. It's not easy to simultaneously please parents who are college shopping with their teenagers and tourists who just want to be entertained. I think our tour guide did a great job!,1,16,9,2014,UTC,en,348,Lovely way to see the campus and hear a little bit about the history of Harvard. It's a great idea to have students run the tour. The random anecdotes were enlightening. It's not easy to simultaneously please parents who are college shopping with their teenagers and tourists who just want to be entertained. I think our tour guide did a great job!
2014-09-16 19:47:10+00:00,Desktop,3,0,Interesting Walk for an Hour,"It's a nice walk between the old campus buildings, but I wouldn't go much out of my way to see it. The surrounding town has a good range of eateries, some at student prices.",1,16,9,2014,UTC,en,173,"It's a nice walk between the old campus buildings, but I wouldn't go much out of my way to see it. The surrounding town has a good range of eateries, some at student prices."
2014-09-16 10:00:44+00:00,Desktop,5,0,Best in class,"Harvard University and it's environs represents the pinnacle of meritocracy in education. It's unparalleled reputation and literal ""Town & Gown"" interaction creates an ethereal spiritualization of freedom of thought that both the ancient Greeks as well as our Founding Fathers imagined. As an alumnus, every time that I return to campus, I take away an endearing desire to utilize the opportunities that the Harvard relationship provides me and to be a better citizen to society as its result.
I love to share my experiences (literally) with friends, which I did last week. By the texts I received afterwards, I think that I succeeded!",1,16,9,2014,UTC,en,635,"Harvard University and it's environs represents the pinnacle of meritocracy in education. It's unparalleled reputation and literal ""Town & Gown"" interaction creates an ethereal spiritualization of freedom of thought that both the ancient Greeks as well as our Founding Fathers imagined. As an alumnus, every time that I return to campus, I take away an endearing desire to utilize the opportunities that the Harvard relationship provides me and to be a better citizen to society as its result.
I love to share my experiences (literally) with friends, which I did last week. By the texts I received afterwards, I think that I succeeded!"
2014-09-15 13:31:29+00:00,Desktop,5,0,Hallowed Turf,We only visited Harvard Square but the ambience was wonderful.  it was 'freshers' week and the buzz in the air was palpable. The buildings were lovely and it had a real 'Ox/Bridge feel!,0,15,9,2014,UTC,en,185,We only visited Harvard Square but the ambience was wonderful.  it was 'freshers' week and the buzz in the air was palpable. The buildings were lovely and it had a real 'Ox/Bridge feel!
2014-09-13 06:46:23+00:00,Desktop,4,0,"Fun to Walk Around, but most buildings are closed to public",We enjoyed the stroll around Harvard Yard and seeing some of the classical architecture.  Most of the buildings have signs that the general public are not allowed--not surprising.  We had a beautiful day to walk the campus--very lively.  The adjacent village is much more interesting.,5,13,9,2014,UTC,en,284,We enjoyed the stroll around Harvard Yard and seeing some of the classical architecture.  Most of the buildings have signs that the general public are not allowed--not surprising.  We had a beautiful day to walk the campus--very lively.  The adjacent village is much more interesting.
2014-09-08 10:28:39+00:00,Desktop,4,2,Good tour,"Harvard Yard has free wifi, and an app to download to take a self guided tour. We really enjoyed this, as our kids would not have put up with listening to a paid tour guide in a group. Tha app called ""Harvard Tour"" probably has most of the same info anyway.  ",0,8,9,2014,UTC,en,259,"Harvard Yard has free wifi, and an app to download to take a self guided tour. We really enjoyed this, as our kids would not have put up with listening to a paid tour guide in a group. Tha app called ""Harvard Tour"" probably has most of the same info anyway.  "
2014-09-08 01:36:04+00:00,Desktop,5,0,Harvard is an amazing place to visit,"The people are gracious, the location is filled with so much beauty and history, and the vibe is Harvard.  I smile and I light up whenever I have the opportunity to speak about my time spent at Harvard.",0,8,9,2014,UTC,en,202,"The people are gracious, the location is filled with so much beauty and history, and the vibe is Harvard.  I smile and I light up whenever I have the opportunity to speak about my time spent at Harvard."
2014-09-05 12:17:40+00:00,Desktop,4,0,Great Place for a Walk,We were fortunate to have good weather for a nice stroll around the campus.  Well worth the visit if you know any Harvard history.,4,5,9,2014,UTC,en,130,We were fortunate to have good weather for a nice stroll around the campus.  Well worth the visit if you know any Harvard history.
2014-09-05 06:29:37+00:00,Desktop,5,0,If you only visit one university ...,"Easily accessible by train, this part of Boston (Cambridge) is worth a visit. This is the US equivalent of Oxford or Cambridge - communities which have developed around a university. It is possible to just go for a wander, win the help of a map, or to join a tour guided by a Harvard student. These are promoted at the station exit. Look out for the statue of the three lies - a  fascinating example of not letting the truth get in the way of a good story. The range of authentic Harvard-branded goods on sale in the Coop is massive, if this is what you want. There are lots of eating options in the area as well. This is a great way to occupy half a day.",4,5,9,2014,UTC,en,655,"Easily accessible by train, this part of Boston (Cambridge) is worth a visit. This is the US equivalent of Oxford or Cambridge - communities which have developed around a university. It is possible to just go for a wander, win the help of a map, or to join a tour guided by a Harvard student. These are promoted at the station exit. Look out for the statue of the three lies - a  fascinating example of not letting the truth get in the way of a good story. The range of authentic Harvard-branded goods on sale in the Coop is massive, if this is what you want. There are lots of eating options in the area as well. This is a great way to occupy half a day."
2014-09-03 17:31:49+00:00,Desktop,5,1,Famous Harvard University,"We took a student lead tour of this historic university, which was free. You can grab your free tickets (for a specific timed tour) from Harvard Information Centre across the gates into Harvard on Massachusetts Avenue. The girl we had, had just  graduated from Harvard and this was her last tour. She did a great job of providing us with the history of Harvard. Explained what the buildings were used for, what life was like at this university. It made the tour very informative and personal for us. The campus itself was very beautiful, the architecture of the buildings was just stunning. And the tree lined grounds making it a wonderful place to study or just relax after class. We had a great time visiting and the surrounding area is also very nice to visit. There's plenty of cafés around to enjoy a coffee afterwards.",2,3,9,2014,UTC,en,824,"We took a student lead tour of this historic university, which was free. You can grab your free tickets (for a specific timed tour) from Harvard Information Centre across the gates into Harvard on Massachusetts Avenue. The girl we had, had just  graduated from Harvard and this was her last tour. She did a great job of providing us with the history of Harvard. Explained what the buildings were used for, what life was like at this university. It made the tour very informative and personal for us. The campus itself was very beautiful, the architecture of the buildings was just stunning. And the tree lined grounds making it a wonderful place to study or just relax after class. We had a great time visiting and the surrounding area is also very nice to visit. There's plenty of cafés around to enjoy a coffee afterwards."
2014-09-03 17:20:40+00:00,Desktop,5,0,Worth it,Drove up on the long weekend from our stay in Beacon hill just so we could say we did. You can feel the history as you walk around. Beautiful setting and buildings. Book store was a nice break with the kids. If you have an hour of so it is a neat thing to do.....surrounding neighborhood is amazing and I am sure if you have time a few of the local restaurants and watering holes would be fun to visit.,2,3,9,2014,UTC,en,402,Drove up on the long weekend from our stay in Beacon hill just so we could say we did. You can feel the history as you walk around. Beautiful setting and buildings. Book store was a nice break with the kids. If you have an hour of so it is a neat thing to do.....surrounding neighborhood is amazing and I am sure if you have time a few of the local restaurants and watering holes would be fun to visit.
2014-09-02 17:34:00+00:00,Desktop,3,0,Harvard University,"It is a beautiful campus during the summer, but because of the hype around it I find I built up my expectations too much and was therefore a little disappointed. I have seen other american university campuses that are much more beautiful and interesting.",1,2,9,2014,UTC,en,254,"It is a beautiful campus during the summer, but because of the hype around it I find I built up my expectations too much and was therefore a little disappointed. I have seen other american university campuses that are much more beautiful and interesting."
2014-09-02 15:36:28+00:00,Desktop,4,0,Beautiful buildings!,"Its really interesting to visit the Yard here. It was the day they were welcoming first year students so it was really fun to see that. I used the Harvard Tour app, which was helpful but I wished it had audio for everything. The sun makes it hard to read, and I wanted to look at more things. Really interesting history.",1,2,9,2014,UTC,en,320,"Its really interesting to visit the Yard here. It was the day they were welcoming first year students so it was really fun to see that. I used the Harvard Tour app, which was helpful but I wished it had audio for everything. The sun makes it hard to read, and I wanted to look at more things. Really interesting history."
2014-09-01 12:34:01+00:00,Desktop,4,0,beautiful school,Took a prospective student tour. School is beautiful...some of students are snobs.Loved the history and the way the school is set up. Disliked attitude of students at info session. Felt like was being talked down to.,0,1,9,2014,UTC,en,216,Took a prospective student tour. School is beautiful...some of students are snobs.Loved the history and the way the school is set up. Disliked attitude of students at info session. Felt like was being talked down to.
2014-08-31 21:50:08+00:00,Desktop,5,0,"Students Everywhere On ""Moving In"" Weekend","A really lovely, leafy, place with a collection of superb buildings.
Take some time to stop and stare at the world's best (ranked no.1 in 2013/14) university. See John Harvards' statue and remember that the £500 bequest from this Southwark, London, publican's son is now worth $35Bn! ",6,31,8,2014,UTC,en,284,"A really lovely, leafy, place with a collection of superb buildings.
Take some time to stop and stare at the world's best (ranked no.1 in 2013/14) university. See John Harvards' statue and remember that the £500 bequest from this Southwark, London, publican's son is now worth $35Bn! "
2014-08-31 08:03:12+00:00,Mobile,4,0,Harvard campus tour ,We came to Boston for a dedication in memory of my best friend in the women's soccer team locker room. We watched a soccer game on the main field. Then walked around the campus. Very pretty and well maintained. Harvard square has fun shops and cafés. It's Harvard  so one would not expect anything less!,6,31,8,2014,UTC,en,303,We came to Boston for a dedication in memory of my best friend in the women's soccer team locker room. We watched a soccer game on the main field. Then walked around the campus. Very pretty and well maintained. Harvard square has fun shops and cafés. It's Harvard  so one would not expect anything less!
2014-08-29 06:02:03+00:00,Desktop,4,0,Busy Yard,Chairs were all over as they were in preparation for the school opening. I like the feeling of being in the yard  though it is quite small.,4,29,8,2014,UTC,en,139,Chairs were all over as they were in preparation for the school opening. I like the feeling of being in the yard  though it is quite small.
2014-08-29 05:56:30+00:00,Desktop,4,0,Classic and Awesome,My first time in Harvard. The feeling is marvelous. I feel like a genius. The campus was on the preparation mode for the freshmen.,4,29,8,2014,UTC,en,130,My first time in Harvard. The feeling is marvelous. I feel like a genius. The campus was on the preparation mode for the freshmen.
2014-08-27 12:12:35+00:00,Desktop,4,0,Had the Student Tour,"Quite a few of us on the tour but our guide - a third year student I think, was professional and gave us the basic history of Harvard in the appropriate manner. It was all smaller than I thought.",2,27,8,2014,UTC,en,195,"Quite a few of us on the tour but our guide - a third year student I think, was professional and gave us the basic history of Harvard in the appropriate manner. It was all smaller than I thought."
2014-08-27 00:09:35+00:00,Desktop,2,0,This is the Ivy League?,"My friend and I were both highly disappointed by the Harvard Campus. Perhaps it's because of the way Hollywood makes it look in movies like Legally Blonde, but the old historical part of campus (Harvard Yard) is quite small. It's a pleasant space, no doubt. Chairs scattered across the lawn shaded by tall trees make for a nice place to stop and rest. However, the rest of campus is a vast expanse of nondescript brick buildings. Even the few free museums we went into failed to impress. The Semitic Museum's collection seemed to comprise solely replicas of famous artifacts, although it did have a lot of information on Cyprus, which I suppose impressed us. Boston if full of historical buildings and shady green spaces to wander around. Harvard didn't stand out from any of the others, and they don't require a long metro ride.",2,27,8,2014,UTC,en,829,"My friend and I were both highly disappointed by the Harvard Campus. Perhaps it's because of the way Hollywood makes it look in movies like Legally Blonde, but the old historical part of campus (Harvard Yard) is quite small. It's a pleasant space, no doubt. Chairs scattered across the lawn shaded by tall trees make for a nice place to stop and rest. However, the rest of campus is a vast expanse of nondescript brick buildings. Even the few free museums we went into failed to impress. The Semitic Museum's collection seemed to comprise solely replicas of famous artifacts, although it did have a lot of information on Cyprus, which I suppose impressed us. Boston if full of historical buildings and shady green spaces to wander around. Harvard didn't stand out from any of the others, and they don't require a long metro ride."
2014-08-26 08:02:38+00:00,Desktop,4,0,Pleasant stroll,"One can appreciate why Harvard is such a great place to study. And, it is pleasant to wander around.",1,26,8,2014,UTC,en,100,"One can appreciate why Harvard is such a great place to study. And, it is pleasant to wander around."
2014-08-25 21:05:06+00:00,Desktop,4,0,Inspiration for Youth of All Ages,"We took our kids for a tour of the campus and I think they enjoyed the tour, but getting an honest opinion about a site seeing adventure is like asking if they washed their hands before dinner.
 
Get used to the tour guides calling the it Hah-vard.  Although we weren't able to tour any of the buildings from the inside, viewing the historic architecture from the outside was a treat and I can only imagine the feeling of gratification of attending class there.  

The tour is well worth the donation and the guide was friendly and very informative.  I would definitely recommend the tour for children and adults of all ages.",0,25,8,2014,UTC,en,625,"We took our kids for a tour of the campus and I think they enjoyed the tour, but getting an honest opinion about a site seeing adventure is like asking if they washed their hands before dinner.
 
Get used to the tour guides calling the it Hah-vard.  Although we weren't able to tour any of the buildings from the inside, viewing the historic architecture from the outside was a treat and I can only imagine the feeling of gratification of attending class there.  

The tour is well worth the donation and the guide was friendly and very informative.  I would definitely recommend the tour for children and adults of all ages."
2014-08-25 00:00:31+00:00,Desktop,5,1,It's Harvard!,"What a gorgeous campus!  The architecture, the history...what can you say?  I made it a point to visit here on a vacation to Boston, and it didn't disappoint!  I may be in trouble, though...after seeing the campus, my daughter now wants to attend college there.  Heck, I want to go back and attend college here ;-)  It's definitely worth a stop if you're in the area.",0,25,8,2014,UTC,en,367,"What a gorgeous campus!  The architecture, the history...what can you say?  I made it a point to visit here on a vacation to Boston, and it didn't disappoint!  I may be in trouble, though...after seeing the campus, my daughter now wants to attend college there.  Heck, I want to go back and attend college here ;-)  It's definitely worth a stop if you're in the area."
2014-08-23 23:40:06+00:00,Desktop,5,0,Worth it for the architecture,"We were lucky enough to hear an orientation being given so got a little extra history lesson, but if you have even a little bit of time, it's worth going here just for the architecture of the buildings alone.  The gardens are also very pretty.  In fact, the whole campus is very nice and peaceful (we were there early in the morning).  I must admit I wouldn't think walking around a college campus would make for a good attraction, but I found myself glad I did this one.",5,23,8,2014,UTC,en,471,"We were lucky enough to hear an orientation being given so got a little extra history lesson, but if you have even a little bit of time, it's worth going here just for the architecture of the buildings alone.  The gardens are also very pretty.  In fact, the whole campus is very nice and peaceful (we were there early in the morning).  I must admit I wouldn't think walking around a college campus would make for a good attraction, but I found myself glad I did this one."
2014-08-23 08:47:35+00:00,Desktop,4,0,Not so old,Pleasant enough but cannot be compared with the beauty of Cambridge University in the UK. The nearby square is very commercial and embarrassingly lacking in rest rooms!,5,23,8,2014,UTC,en,168,Pleasant enough but cannot be compared with the beauty of Cambridge University in the UK. The nearby square is very commercial and embarrassingly lacking in rest rooms!
2014-08-21 09:03:24+00:00,Desktop,5,0,Bow to the temple of learning,"The best time to visit Harvard University, Cambridge is towards the last week of May when a variety of Commencement functions are held at all the Schools. Weather-wise it is very welcoming, neither cold nor hot, of course, there might be occasional drizzles. Fresh intelligent faces are in all smiles because the exams are over and now it is party time. Some are perhaps little sad because the time has come to bid adieu to this wonderful place and their pals, join the real world and contribute to the welfare of mankind. It is a common sight to find youngsters with their parents and siblings who have come from long distances just to be with the graduating wonder in this joyous occasion. They proudly sport caps, t-shirts, jackets etc with logo of Harvard Dad/Mom/ Brother et al. The shopkeepers first congratulate them before doing the business. Service staff in restaurants, many of whom are students themselves, welcome these guests with words which come from their deep within. Cabbies entertain with all kinds of questions. Even the Police, who usually maintain a stony countenance, are a smiling lot. Joy is all-pervasive; it is beyond description. You have to be there to get a real feel of it.  ",3,21,8,2014,UTC,en,1207,"The best time to visit Harvard University, Cambridge is towards the last week of May when a variety of Commencement functions are held at all the Schools. Weather-wise it is very welcoming, neither cold nor hot, of course, there might be occasional drizzles. Fresh intelligent faces are in all smiles because the exams are over and now it is party time. Some are perhaps little sad because the time has come to bid adieu to this wonderful place and their pals, join the real world and contribute to the welfare of mankind. It is a common sight to find youngsters with their parents and siblings who have come from long distances just to be with the graduating wonder in this joyous occasion. They proudly sport caps, t-shirts, jackets etc with logo of Harvard Dad/Mom/ Brother et al. The shopkeepers first congratulate them before doing the business. Service staff in restaurants, many of whom are students themselves, welcome these guests with words which come from their deep within. Cabbies entertain with all kinds of questions. Even the Police, who usually maintain a stony countenance, are a smiling lot. Joy is all-pervasive; it is beyond description. You have to be there to get a real feel of it.  "
2014-08-20 17:20:35+00:00,Desktop,5,0,HARVARD,What else do we need to say about this place it is the BEST and most phenomenal institution of higher learning in the United States and probably the world!! Beautiful gardens and walk spaces. I spent a week learning from the best in my field. ,2,20,8,2014,UTC,en,243,What else do we need to say about this place it is the BEST and most phenomenal institution of higher learning in the United States and probably the world!! Beautiful gardens and walk spaces. I spent a week learning from the best in my field. 
2014-08-20 11:34:17+00:00,Desktop,5,0,"Beautiful, great people watching","This is the perfect spot to take a break and people-watch,  I was there in the summer and they had tons of lawn chairs for you to arrange to your liking.  Lots of interesting people passing through.  Lovely surroundings.  Food trucks close by for lunch or a snack.  ",2,20,8,2014,UTC,en,266,"This is the perfect spot to take a break and people-watch,  I was there in the summer and they had tons of lawn chairs for you to arrange to your liking.  Lots of interesting people passing through.  Lovely surroundings.  Food trucks close by for lunch or a snack.  "
2014-08-17 21:35:46+00:00,Desktop,5,0,Love this place,We love the collection of French Fermob chairs on the Yard. It feels like we are home (we are living in Paris) and it makes the yard a different place every time we visit as the colorful display of chairs and benches is changing every day.,6,17,8,2014,UTC,en,239,We love the collection of French Fermob chairs on the Yard. It feels like we are home (we are living in Paris) and it makes the yard a different place every time we visit as the colorful display of chairs and benches is changing every day.
2014-08-17 14:21:38+00:00,Desktop,4,1,Dramatic and impressive,"We stepped out of the subway and were then in the University grounds.  Lots of red brick, lots of large buildings, a dramatic library and lots of student-y atmosphere.  

We didn't feel the need to do a tour, we saw enough just walking around, and got a good sense of things. There is money here.

It's not possible to do a drive through, and parking in Harvard looked difficult, so we felt we did the right thing to go on the subway.

Lots of good touristy things to do nearby, great place to see with much significance.  All this and MIT too!
",6,17,8,2014,UTC,en,545,"We stepped out of the subway and were then in the University grounds.  Lots of red brick, lots of large buildings, a dramatic library and lots of student-y atmosphere.  

We didn't feel the need to do a tour, we saw enough just walking around, and got a good sense of things. There is money here.

It's not possible to do a drive through, and parking in Harvard looked difficult, so we felt we did the right thing to go on the subway.

Lots of good touristy things to do nearby, great place to see with much significance.  All this and MIT too!
"
2014-08-14 20:32:27+00:00,Desktop,3,0,Old architecture,Amazing walk through time. Very old well maintained buildings. Nice to see that old institutions are still in for the younger generation.,3,14,8,2014,UTC,en,137,Amazing walk through time. Very old well maintained buildings. Nice to see that old institutions are still in for the younger generation.
2014-08-14 12:56:37+00:00,Desktop,5,0,A very nice choice for a half day visit,Harvard University is located in the Cambridge area of Boston and is very easily accessible with the underground. We spend there a little more than a half day and it definately worthed it. The campus is green and well maintained and there's always people walking around. There are several historical buildings that you can visit and also a handful of nice museums. We visited the museum of natural history which was very interesting and holds an outstanding collection of flowers made of glass. We also had the chance to follow a free guided tour of the university held by a student which was very nice and informative.,3,14,8,2014,UTC,en,619,Harvard University is located in the Cambridge area of Boston and is very easily accessible with the underground. We spend there a little more than a half day and it definately worthed it. The campus is green and well maintained and there's always people walking around. There are several historical buildings that you can visit and also a handful of nice museums. We visited the museum of natural history which was very interesting and holds an outstanding collection of flowers made of glass. We also had the chance to follow a free guided tour of the university held by a student which was very nice and informative.
2014-08-13 15:51:41+00:00,Desktop,4,0,Very nice for a walk and maybe the museum ...,"The architecture itself was amazing ... the ambiance and weather permitted us to take a very nice stroll ... I heard the Natural History Museum is nice but could not go on this trip.

Worth it just because you get to see this legendary landmark in world education!",2,13,8,2014,UTC,en,264,"The architecture itself was amazing ... the ambiance and weather permitted us to take a very nice stroll ... I heard the Natural History Museum is nice but could not go on this trip.

Worth it just because you get to see this legendary landmark in world education!"
2014-08-13 15:13:59+00:00,Desktop,5,0,Great for the Gardener and the Cook!,I loved the illustrations and displays of the edible flora from cocoa beans to vanilla trees along with mollusks and other marine delicacies.  Also loved the glass flowers!,2,13,8,2014,UTC,en,172,I loved the illustrations and displays of the edible flora from cocoa beans to vanilla trees along with mollusks and other marine delicacies.  Also loved the glass flowers!
2014-08-12 09:09:16+00:00,Mobile,5,0,Interesting,Harvard university is a must see if you come to the Boston area. They have free tours guided by Harvard students that range from one to two hours. A good opportunity to learn a little bit of history. ,1,12,8,2014,UTC,en,200,Harvard university is a must see if you come to the Boston area. They have free tours guided by Harvard students that range from one to two hours. A good opportunity to learn a little bit of history. 
2014-08-11 11:43:52+00:00,Desktop,4,0,So open and grand,With a daughter who is interested in studying in USA we decided to have a quick visit while in Boston. Grand style but so open - lots of people just wandering around - chairs every where. Still quiet and serene.,0,11,8,2014,UTC,en,211,With a daughter who is interested in studying in USA we decided to have a quick visit while in Boston. Grand style but so open - lots of people just wandering around - chairs every where. Still quiet and serene.
2014-08-10 21:00:03+00:00,Desktop,4,0,Nice Experience!!!,"It was good to visit Harvard Yard on a fine Sunday afternoon. I enjoyed sitting there for a while and enjoying weather.  
I agreed with couple of other reviews like place is too crowded with visitors, but I enjoyed.
It would be great if you take a Harvard walking tour or download audio tours/mobile tours from site. You will enjoy listening to facts.",6,10,8,2014,UTC,en,351,"It was good to visit Harvard Yard on a fine Sunday afternoon. I enjoyed sitting there for a while and enjoying weather.  
I agreed with couple of other reviews like place is too crowded with visitors, but I enjoyed.
It would be great if you take a Harvard walking tour or download audio tours/mobile tours from site. You will enjoy listening to facts."
2014-08-10 19:21:19+00:00,Desktop,3,0,Not really what I was expecting,"To be fair, when we decided to go to Harvard, we didn't allow ourselves enough time to get out of the car and walk the grounds properly, not did we do a proper tour, so that is definitely skewing my review. We decided to drive around the grounds to see the buildings and try and get a feel for the campus. Well, the campus is huge and with all of the construction going on it was difficult to do a proper ""drive-thru."" The buildings we did see were old and impressive, but not really the WOW factor I was expecting. Wish we had given ourselves more time to see what we were maybe missing.",6,10,8,2014,UTC,en,588,"To be fair, when we decided to go to Harvard, we didn't allow ourselves enough time to get out of the car and walk the grounds properly, not did we do a proper tour, so that is definitely skewing my review. We decided to drive around the grounds to see the buildings and try and get a feel for the campus. Well, the campus is huge and with all of the construction going on it was difficult to do a proper ""drive-thru."" The buildings we did see were old and impressive, but not really the WOW factor I was expecting. Wish we had given ourselves more time to see what we were maybe missing."
2014-08-10 16:33:44+00:00,Desktop,5,0,Beautiful campus!,We decided to take our pre-teens to see Harvard. It definitely did not disappoint!  It's a beautiful campus with landscaping and historic brick buildings.  There is also a great campus store for apparel and some shops.  Just really a great area.,6,10,8,2014,UTC,en,245,We decided to take our pre-teens to see Harvard. It definitely did not disappoint!  It's a beautiful campus with landscaping and historic brick buildings.  There is also a great campus store for apparel and some shops.  Just really a great area.
2014-08-10 13:26:58+00:00,Desktop,5,0,Awesome campus and friendly staff,"Harvard's campus is a great place to walk around. A lot of history here. Plenty of trees and shade to walk around in and enjoy the grounds. Shops and restaurants of Harvard Square are right outside the gate. Staff is very friendly. Met a very friendly security guard originally from Pakistan (sorry, don't remember his name), who was very helpful and went out of his way to provide directions. (Thank you!)",6,10,8,2014,UTC,en,406,"Harvard's campus is a great place to walk around. A lot of history here. Plenty of trees and shade to walk around in and enjoy the grounds. Shops and restaurants of Harvard Square are right outside the gate. Staff is very friendly. Met a very friendly security guard originally from Pakistan (sorry, don't remember his name), who was very helpful and went out of his way to provide directions. (Thank you!)"
2014-08-10 13:15:01+00:00,Desktop,5,1,"Take the student guided tour; informative, interesting and fun.","We had been advised that student tours of the campus were free but apparently this is only the case from September and not during the summer vacation.  In any event we purchased our tickets, $10, at Out of Town News kiosk just a short walk from the metro station, and were soon off on a guided tour of the campus with Eli, a delightful and entertaining student going into his junior year.  The tour was just over an hour long but it was Eli that made it interesting and informative; he focussed on the history of Harvard - including the buildings, architecture and statues - Harvard traditions and some of the famous people who have attended Harvard.  He was a great story teller and wove in his personal experience of this great University.  He was also very patient and was very happy to answer a range of questions including one or two from some pretty precocious little kids! Highly recommend doing the tour and hope you have as good a guide as Eli!",6,10,8,2014,UTC,en,953,"We had been advised that student tours of the campus were free but apparently this is only the case from September and not during the summer vacation.  In any event we purchased our tickets, $10, at Out of Town News kiosk just a short walk from the metro station, and were soon off on a guided tour of the campus with Eli, a delightful and entertaining student going into his junior year.  The tour was just over an hour long but it was Eli that made it interesting and informative; he focussed on the history of Harvard - including the buildings, architecture and statues - Harvard traditions and some of the famous people who have attended Harvard.  He was a great story teller and wove in his personal experience of this great University.  He was also very patient and was very happy to answer a range of questions including one or two from some pretty precocious little kids! Highly recommend doing the tour and hope you have as good a guide as Eli!"
2014-08-09 15:14:46+00:00,Desktop,4,0,Pretty nice,This was good too.. it's more like a luxury hotel. Good fun to walk around and see the buildings.MIT is a better bet though.,5,9,8,2014,UTC,en,124,This was good too.. it's more like a luxury hotel. Good fun to walk around and see the buildings.MIT is a better bet though.
